fr,zfr,rank,condition,region,subject,sessid,unitId
13.1111111111111,1.28260869565217,2,primed,AM,50,49,129
9.77777777777778,0.956521739130435,2,control,AM,50,49,129
5.55555555555556,0.543478260869565,3,primed,AM,50,49,129
10,0.978260869565218,3,control,AM,50,49,129
7.77777777777778,0.760869565217391,4,primed,AM,50,49,129
6.66666666666667,0.652173913043478,4,control,AM,50,49,129
10.4444444444444,0.824561403508772,1,primed,AM,50,49,130
12.6666666666667,1,1,control,AM,50,49,130
9.11111111111111,0.719298245614035,2,primed,AM,50,49,130
12.8888888888889,1.01754385964912,2,control,AM,50,49,130
8.22222222222222,0.649122807017544,3,primed,AM,50,49,130
12.6666666666667,1,3,control,AM,50,49,130
9.77777777777778,0.771929824561403,4,primed,AM,50,49,130
10.6666666666667,0.842105263157895,4,control,AM,50,49,130
10.4444444444444,1.20512820512821,1,primed,AM,50,49,131
8.66666666666667,1,1,control,AM,50,49,131
9.11111111111111,1.05128205128205,2,primed,AM,50,49,131
9.77777777777778,1.12820512820513,2,control,AM,50,49,131
7.77777777777778,0.897435897435897,3,primed,AM,50,49,131
9.33333333333333,1.07692307692308,3,control,AM,50,49,131
7.55555555555556,0.871794871794872,4,primed,AM,50,49,131
8.44444444444444,0.974358974358974,4,control,AM,50,49,131
10.4444444444444,1.27027027027027,1,primed,AM,50,50,132
8.22222222222222,1,1,control,AM,50,50,132
6.66666666666667,0.810810810810811,2,primed,AM,50,50,132
11.7777777777778,1.43243243243243,2,control,AM,50,50,132
10.2222222222222,1.24324324324324,3,primed,AM,50,50,132
7.77777777777778,0.945945945945946,3,control,AM,50,50,132
7.55555555555556,0.918918918918919,4,primed,AM,50,50,132
10.2222222222222,1.24324324324324,4,control,AM,50,50,132
7.77777777777778,0.593220338983051,1,primed,AM,52,51,136
13.1111111111111,1,1,control,AM,52,51,136
11.5555555555556,0.88135593220339,2,primed,AM,52,51,136
8.88888888888889,0.677966101694915,2,control,AM,52,51,136
8.66666666666667,0.661016949152542,3,primed,AM,52,51,136
11.3333333333333,0.864406779661017,3,control,AM,52,51,136
14,1.06779661016949,4,primed,AM,52,51,136
5.33333333333333,0.406779661016949,4,control,AM,52,51,136
7.11111111111111,1,1,primed,AM,52,51,137
7.11111111111111,1,1,control,AM,52,51,137
6.44444444444444,0.90625,2,primed,AM,52,51,137
7.55555555555556,1.0625,2,control,AM,52,51,137
6,0.84375,3,primed,AM,52,51,137
6.44444444444444,0.90625,3,control,AM,52,51,137
6.66666666666667,0.9375,4,primed,AM,52,51,137
5.77777777777778,0.8125,4,control,AM,52,51,137
6.88888888888889,1,1,primed,AM,52,51,138
6.88888888888889,1,1,control,AM,52,51,138
5.11111111111111,0.741935483870968,2,primed,AM,52,51,138
8,1.16129032258065,2,control,AM,52,51,138
6.44444444444444,0.935483870967742,3,primed,AM,52,51,138
5.11111111111111,0.741935483870968,3,control,AM,52,51,138
7.11111111111111,1.03225806451613,4,primed,AM,52,51,138
4.22222222222222,0.612903225806452,4,control,AM,52,51,138
9.33333333333333,1.05,1,primed,AM,53,53,167
8.88888888888889,1,1,control,AM,53,53,167
4.66666666666667,0.525,2,primed,AM,53,53,167
7.55555555555556,0.85,2,control,AM,53,53,167
6,0.675,3,primed,AM,53,53,167
5.77777777777778,0.65,3,control,AM,53,53,167
6.22222222222222,0.7,4,primed,AM,53,53,167
5.33333333333333,0.6,4,control,AM,53,53,167
12.4444444444444,1.6,1,primed,AM,53,53,168
7.77777777777778,1,1,control,AM,53,53,168
8.66666666666667,1.11428571428571,2,primed,AM,53,53,168
8.22222222222222,1.05714285714286,2,control,AM,53,53,168
6.88888888888889,0.885714285714286,3,primed,AM,53,53,168
8.44444444444444,1.08571428571429,3,control,AM,53,53,168
6.22222222222222,0.8,4,primed,AM,53,53,168
8.22222222222222,1.05714285714286,4,control,AM,53,53,168
8.88888888888889,1.53846153846154,1,primed,AM,53,53,169
5.77777777777778,1,1,control,AM,53,53,169
8,1.38461538461538,2,primed,AM,53,53,169
6.22222222222222,1.07692307692308,2,control,AM,53,53,169
5.55555555555556,0.961538461538462,3,primed,AM,53,53,169
8,1.38461538461538,3,control,AM,53,53,169
6,1.03846153846154,4,primed,AM,53,53,169
6,1.03846153846154,4,control,AM,53,53,169
8.66666666666667,0.672413793103448,1,primed,AM,53,54,170
12.8888888888889,1,1,control,AM,53,54,170
9.11111111111111,0.706896551724138,2,primed,AM,53,54,170
10.6666666666667,0.827586206896552,2,control,AM,53,54,170
8.44444444444444,0.655172413793103,3,primed,AM,53,54,170
10,0.775862068965517,3,control,AM,53,54,170
7.77777777777778,0.603448275862069,4,primed,AM,53,54,170
10.2222222222222,0.793103448275862,4,control,AM,53,54,170
12.8888888888889,1.23404255319149,1,primed,AM,53,54,171
10.4444444444444,1,1,control,AM,53,54,171
6.66666666666667,0.638297872340426,2,primed,AM,53,54,171
10.2222222222222,0.978723404255319,2,control,AM,53,54,171
7.33333333333333,0.702127659574468,3,primed,AM,53,54,171
9.11111111111111,0.872340425531915,3,control,AM,53,54,171
7.55555555555556,0.723404255319149,4,primed,AM,53,54,171
8.44444444444444,0.808510638297872,4,control,AM,53,54,171
10,0.833333333333333,1,primed,AM,53,54,172
12,1,1,control,AM,53,54,172
9.33333333333333,0.777777777777778,2,primed,AM,53,54,172
7.11111111111111,0.592592592592593,2,control,AM,53,54,172
5.77777777777778,0.481481481481481,3,primed,AM,53,54,172
8.44444444444444,0.703703703703704,3,control,AM,53,54,172
8.44444444444444,0.703703703703704,4,primed,AM,53,54,172
5.55555555555556,0.462962962962963,4,control,AM,53,54,172
22.2222222222222,1.42857142857143,1,primed,AM,53,54,174
15.5555555555556,1,1,control,AM,53,54,174
16,1.02857142857143,2,primed,AM,53,54,174
18.4444444444444,1.18571428571429,2,control,AM,53,54,174
17.1111111111111,1.1,3,primed,AM,53,54,174
13.7777777777778,0.885714285714286,3,control,AM,53,54,174
15.3333333333333,0.985714285714286,4,primed,AM,53,54,174
14.8888888888889,0.957142857142857,4,control,AM,53,54,174
8,0.818181818181818,1,primed,AM,53,54,175
9.77777777777778,1,1,control,AM,53,54,175
10.4444444444444,1.06818181818182,2,primed,AM,53,54,175
6.88888888888889,0.704545454545455,2,control,AM,53,54,175
8,0.818181818181818,3,primed,AM,53,54,175
8.66666666666667,0.886363636363637,3,control,AM,53,54,175
8.88888888888889,0.909090909090909,4,primed,AM,53,54,175
7.77777777777778,0.795454545454545,4,control,AM,53,54,175
5.77777777777778,0.666666666666667,1,primed,AM,53,54,176
8.66666666666667,1,1,control,AM,53,54,176
6.44444444444444,0.743589743589744,2,primed,AM,53,54,176
7.77777777777778,0.897435897435897,2,control,AM,53,54,176
6.66666666666667,0.769230769230769,3,primed,AM,53,54,176
7.33333333333333,0.846153846153846,3,control,AM,53,54,176
8.44444444444444,0.974358974358974,4,primed,AM,53,54,176
5.55555555555556,0.641025641025641,4,control,AM,53,54,176
19.1111111111111,0.693548387096774,1,primed,AM,56,56,180
27.5555555555556,1,1,control,AM,56,56,180
21.5555555555556,0.782258064516129,2,primed,AM,56,56,180
18.6666666666667,0.67741935483871,2,control,AM,56,56,180
15.7777777777778,0.57258064516129,3,primed,AM,56,56,180
20.8888888888889,0.758064516129032,3,control,AM,56,56,180
17.1111111111111,0.620967741935484,4,primed,AM,56,56,180
18.8888888888889,0.685483870967742,4,control,AM,56,56,180
9.33333333333333,1.10526315789474,1,primed,AM,56,56,181
8.44444444444444,1,1,control,AM,56,56,181
5.77777777777778,0.684210526315789,2,primed,AM,56,56,181
10,1.18421052631579,2,control,AM,56,56,181
6,0.710526315789474,3,primed,AM,56,56,181
9.55555555555556,1.13157894736842,3,control,AM,56,56,181
8.66666666666667,1.02631578947368,4,primed,AM,56,56,181
6.66666666666667,0.789473684210526,4,control,AM,56,56,181
9.55555555555556,0.86,1,primed,AM,56,56,182
11.1111111111111,1,1,control,AM,56,56,182
8.66666666666667,0.78,2,primed,AM,56,56,182
9.33333333333333,0.84,2,control,AM,56,56,182
7.11111111111111,0.64,3,primed,AM,56,56,182
8.22222222222222,0.74,3,control,AM,56,56,182
8,0.72,4,primed,AM,56,56,182
6.44444444444444,0.58,4,control,AM,56,56,182
14.2222222222222,1.04918032786885,1,primed,AM,56,56,183
13.5555555555556,1,1,control,AM,56,56,183
6.66666666666667,0.491803278688525,2,primed,AM,56,56,183
9.55555555555556,0.704918032786885,2,control,AM,56,56,183
8.22222222222222,0.60655737704918,3,primed,AM,56,56,183
7.77777777777778,0.573770491803279,3,control,AM,56,56,183
7.77777777777778,0.573770491803279,4,primed,AM,56,56,183
6,0.442622950819672,4,control,AM,56,56,183
9.55555555555556,1.22857142857143,1,primed,AM,56,56,184
7.77777777777778,1,1,control,AM,56,56,184
5.55555555555556,0.714285714285714,2,primed,AM,56,56,184
11.1111111111111,1.42857142857143,2,control,AM,56,56,184
6.88888888888889,0.885714285714286,3,primed,AM,56,56,184
7.33333333333333,0.942857142857143,3,control,AM,56,56,184
6.88888888888889,0.885714285714286,4,primed,AM,56,56,184
5.11111111111111,0.657142857142857,4,control,AM,56,56,184
3.55555555555556,0.132231404958678,1,primed,AM,56,56,185
26.8888888888889,1,1,control,AM,56,56,185
3.33333333333333,0.12396694214876,2,primed,AM,56,56,185
17.3333333333333,0.644628099173554,2,control,AM,56,56,185
5.77777777777778,0.214876033057851,3,primed,AM,56,56,185
13.5555555555556,0.504132231404959,3,control,AM,56,56,185
4.22222222222222,0.15702479338843,4,primed,AM,56,56,185
14.6666666666667,0.545454545454546,4,control,AM,56,56,185
4.88888888888889,0.647058823529412,1,primed,AM,56,56,186
7.55555555555556,1,1,control,AM,56,56,186
5.11111111111111,0.676470588235294,2,primed,AM,56,56,186
7.11111111111111,0.941176470588235,2,control,AM,56,56,186
3.55555555555556,0.470588235294118,3,primed,AM,56,56,186
8.44444444444444,1.11764705882353,3,control,AM,56,56,186
4.22222222222222,0.558823529411765,4,primed,AM,56,56,186
7.33333333333333,0.970588235294118,4,control,AM,56,56,186
20.4444444444444,0.901960784313726,1,primed,AM,56,57,187
22.6666666666667,1,1,control,AM,56,57,187
22,0.970588235294118,2,primed,AM,56,57,187
17.7777777777778,0.784313725490196,2,control,AM,56,57,187
19.3333333333333,0.852941176470588,3,primed,AM,56,57,187
19.5555555555556,0.862745098039216,3,control,AM,56,57,187
18.8888888888889,0.833333333333333,4,primed,AM,56,57,187
18.8888888888889,0.833333333333333,4,control,AM,56,57,187
29.3333333333333,1.07317073170732,1,primed,AM,56,57,188
27.3333333333333,1,1,control,AM,56,57,188
28.4444444444444,1.04065040650407,2,primed,AM,56,57,188
27.7777777777778,1.01626016260163,2,control,AM,56,57,188
24.4444444444444,0.894308943089431,3,primed,AM,56,57,188
30.6666666666667,1.1219512195122,3,control,AM,56,57,188
25.1111111111111,0.91869918699187,4,primed,AM,56,57,188
29.1111111111111,1.0650406504065,4,control,AM,56,57,188
15.7777777777778,1.29090909090909,1,primed,AM,57,58,189
12.2222222222222,1,1,control,AM,57,58,189
14,1.14545454545455,2,primed,AM,57,58,189
13.7777777777778,1.12727272727273,2,control,AM,57,58,189
11.5555555555556,0.945454545454546,3,primed,AM,57,58,189
15.3333333333333,1.25454545454545,3,control,AM,57,58,189
13.7777777777778,1.12727272727273,4,primed,AM,57,58,189
13.1111111111111,1.07272727272727,4,control,AM,57,58,189
4.44444444444444,0.540540540540541,1,primed,AM,57,58,190
8.22222222222222,1,1,control,AM,57,58,190
6,0.72972972972973,2,primed,AM,57,58,190
4.88888888888889,0.594594594594595,2,control,AM,57,58,190
3.33333333333333,0.405405405405405,3,primed,AM,57,58,190
7.33333333333333,0.891891891891892,3,control,AM,57,58,190
5.33333333333333,0.648648648648649,4,primed,AM,57,58,190
4.44444444444444,0.540540540540541,4,control,AM,57,58,190
16.8888888888889,1.04109589041096,1,primed,AM,57,58,195
16.2222222222222,1,1,control,AM,57,58,195
18.2222222222222,1.12328767123288,2,primed,AM,57,58,195
9.55555555555556,0.589041095890411,2,control,AM,57,58,195
9.77777777777778,0.602739726027397,3,primed,AM,57,58,195
16.6666666666667,1.02739726027397,3,control,AM,57,58,195
12.6666666666667,0.780821917808219,4,primed,AM,57,58,195
13.1111111111111,0.808219178082192,4,control,AM,57,58,195
10.6666666666667,0.623376623376623,1,primed,AM,59,59,198
17.1111111111111,1,1,control,AM,59,59,198
13.3333333333333,0.779220779220779,2,primed,AM,59,59,198
12.2222222222222,0.714285714285714,2,control,AM,59,59,198
10,0.584415584415584,3,primed,AM,59,59,198
13.3333333333333,0.779220779220779,3,control,AM,59,59,198
10.2222222222222,0.597402597402597,4,primed,AM,59,59,198
12.6666666666667,0.74025974025974,4,control,AM,59,59,198
8.44444444444444,1.26666666666667,1,primed,AM,59,59,199
6.66666666666667,1,1,control,AM,59,59,199
5.77777777777778,0.866666666666667,2,primed,AM,59,59,199
8.44444444444444,1.26666666666667,2,control,AM,59,59,199
4.44444444444444,0.666666666666667,3,primed,AM,59,59,199
7.11111111111111,1.06666666666667,3,control,AM,59,59,199
6,0.9,4,primed,AM,59,59,199
4.22222222222222,0.633333333333333,4,control,AM,59,59,199
6,0.870967741935484,1,primed,AM,59,59,200
6.88888888888889,1,1,control,AM,59,59,200
6.88888888888889,1,2,primed,AM,59,59,200
5.33333333333333,0.774193548387097,2,control,AM,59,59,200
5.11111111111111,0.741935483870968,3,primed,AM,59,59,200
6,0.870967741935484,3,control,AM,59,59,200
4.66666666666667,0.67741935483871,4,primed,AM,59,59,200
6.22222222222222,0.903225806451613,4,control,AM,59,59,200
9.77777777777778,1.15789473684211,1,primed,AM,59,59,213
8.44444444444444,1,1,control,AM,59,59,213
7.55555555555556,0.894736842105263,2,primed,AM,59,59,213
10.4444444444444,1.23684210526316,2,control,AM,59,59,213
8.66666666666667,1.02631578947368,3,primed,AM,59,59,213
9.33333333333333,1.10526315789474,3,control,AM,59,59,213
9.11111111111111,1.07894736842105,4,primed,AM,59,59,213
8.88888888888889,1.05263157894737,4,control,AM,59,59,213
14,1.3125,1,primed,otherMTL,30,1,2
10.6666666666667,1,1,control,otherMTL,30,1,2
10,0.9375,2,primed,otherMTL,30,1,2
7.33333333333333,0.6875,2,control,otherMTL,30,1,2
4.22222222222222,0.395833333333333,3,primed,otherMTL,30,1,2
8.66666666666667,0.8125,3,control,otherMTL,30,1,2
4.44444444444444,0.416666666666667,4,primed,otherMTL,30,1,2
7.55555555555556,0.708333333333333,4,control,otherMTL,30,1,2
16.6666666666667,0.961538461538461,1,primed,otherMTL,30,1,3
17.3333333333333,1,1,control,otherMTL,30,1,3
18,1.03846153846154,2,primed,otherMTL,30,1,3
14.6666666666667,0.846153846153846,2,control,otherMTL,30,1,3
12.6666666666667,0.730769230769231,3,primed,otherMTL,30,1,3
14.6666666666667,0.846153846153846,3,control,otherMTL,30,1,3
12.2222222222222,0.705128205128205,4,primed,otherMTL,30,1,3
13.7777777777778,0.794871794871795,4,control,otherMTL,30,1,3
10.2222222222222,0.71875,1,primed,otherMTL,30,1,7
14.2222222222222,1,1,control,otherMTL,30,1,7
12,0.84375,2,primed,otherMTL,30,1,7
11.7777777777778,0.828125,2,control,otherMTL,30,1,7
11.3333333333333,0.796875,3,primed,otherMTL,30,1,7
12.2222222222222,0.859375,3,control,otherMTL,30,1,7
11.7777777777778,0.828125,4,primed,otherMTL,30,1,7
11.5555555555556,0.8125,4,control,otherMTL,30,1,7
8.44444444444444,0.974358974358974,1,primed,otherMTL,30,1,8
8.66666666666667,1,1,control,otherMTL,30,1,8
8.22222222222222,0.948717948717948,2,primed,otherMTL,30,1,8
7.11111111111111,0.82051282051282,2,control,otherMTL,30,1,8
5.77777777777778,0.666666666666667,3,primed,otherMTL,30,1,8
8.88888888888889,1.02564102564103,3,control,otherMTL,30,1,8
7.55555555555556,0.871794871794872,4,primed,otherMTL,30,1,8
6.88888888888889,0.794871794871795,4,control,otherMTL,30,1,8
3.33333333333333,0.652173913043478,1,primed,otherMTL,30,1,9
5.11111111111111,1,1,control,otherMTL,30,1,9
2.66666666666667,0.521739130434783,2,primed,otherMTL,30,1,9
4.44444444444444,0.869565217391304,2,control,otherMTL,30,1,9
3.77777777777778,0.739130434782609,3,primed,otherMTL,30,1,9
3.11111111111111,0.608695652173913,3,control,otherMTL,30,1,9
3.11111111111111,0.608695652173913,4,primed,otherMTL,30,1,9
2.66666666666667,0.521739130434783,4,control,otherMTL,30,1,9
9.11111111111111,0.891304347826087,1,primed,otherMTL,30,2,10
10.2222222222222,1,1,control,otherMTL,30,2,10
8.22222222222222,0.804347826086957,2,primed,otherMTL,30,2,10
8.66666666666667,0.847826086956522,2,control,otherMTL,30,2,10
7.33333333333333,0.717391304347826,3,primed,otherMTL,30,2,10
8,0.782608695652174,3,control,otherMTL,30,2,10
7.77777777777778,0.760869565217391,4,primed,otherMTL,30,2,10
7.55555555555556,0.739130434782609,4,control,otherMTL,30,2,10
9.11111111111111,0.836734693877551,1,primed,otherMTL,30,2,11
10.8888888888889,1,1,control,otherMTL,30,2,11
8.66666666666667,0.795918367346939,2,primed,otherMTL,30,2,11
8.22222222222222,0.755102040816326,2,control,otherMTL,30,2,11
8.66666666666667,0.795918367346939,3,primed,otherMTL,30,2,11
7.77777777777778,0.714285714285714,3,control,otherMTL,30,2,11
7.33333333333333,0.673469387755102,4,primed,otherMTL,30,2,11
8.44444444444444,0.775510204081633,4,control,otherMTL,30,2,11
14.6666666666667,1.17857142857143,1,primed,otherMTL,30,3,12
12.4444444444444,1,1,control,otherMTL,30,3,12
8,0.642857142857143,2,primed,otherMTL,30,3,12
8,0.642857142857143,2,control,otherMTL,30,3,12
10,0.803571428571429,3,primed,otherMTL,30,3,12
5.77777777777778,0.464285714285714,3,control,otherMTL,30,3,12
6.44444444444444,0.517857142857143,4,primed,otherMTL,30,3,12
6,0.482142857142857,4,control,otherMTL,30,3,12
10.8888888888889,1.4,1,primed,otherMTL,30,3,13
7.77777777777778,1,1,control,otherMTL,30,3,13
9.55555555555556,1.22857142857143,2,primed,otherMTL,30,3,13
7.11111111111111,0.914285714285714,2,control,otherMTL,30,3,13
7.77777777777778,1,3,primed,otherMTL,30,3,13
8,1.02857142857143,3,control,otherMTL,30,3,13
5.77777777777778,0.742857142857143,4,primed,otherMTL,30,3,13
7.33333333333333,0.942857142857143,4,control,otherMTL,30,3,13
9.55555555555556,0.877551020408163,1,primed,otherMTL,31,4,15
10.8888888888889,1,1,control,otherMTL,31,4,15
6.22222222222222,0.571428571428571,2,primed,otherMTL,31,4,15
9.11111111111111,0.836734693877551,2,control,otherMTL,31,4,15
2.88888888888889,0.26530612244898,3,primed,otherMTL,31,4,15
3.55555555555556,0.326530612244898,3,control,otherMTL,31,4,15
2,0.183673469387755,4,primed,otherMTL,31,4,15
4.44444444444444,0.408163265306122,4,control,otherMTL,31,4,15
28.4444444444444,0.920863309352518,1,primed,otherMTL,32,8,21
30.8888888888889,1,1,control,otherMTL,32,8,21
28.2222222222222,0.913669064748202,2,primed,otherMTL,32,8,21
30.8888888888889,1,2,control,otherMTL,32,8,21
27.5555555555556,0.892086330935252,3,primed,otherMTL,32,8,21
30.2222222222222,0.97841726618705,3,control,otherMTL,32,8,21
29.5555555555556,0.956834532374101,4,primed,otherMTL,32,8,21
28,0.906474820143885,4,control,otherMTL,32,8,21
11.3333333333333,0.761194029850746,1,primed,otherMTL,33,13,25
14.8888888888889,1,1,control,otherMTL,33,13,25
8.22222222222222,0.552238805970149,2,primed,otherMTL,33,13,25
11.5555555555556,0.776119402985075,2,control,otherMTL,33,13,25
5.77777777777778,0.388059701492537,3,primed,otherMTL,33,13,25
9.33333333333333,0.626865671641791,3,control,otherMTL,33,13,25
10.8888888888889,0.73134328358209,4,primed,otherMTL,33,13,25
0.222222222222222,0.0149253731343284,4,control,otherMTL,33,13,25
15.5555555555556,0.921052631578947,1,primed,otherMTL,33,13,26
16.8888888888889,1,1,control,otherMTL,33,13,26
15.5555555555556,0.921052631578947,2,primed,otherMTL,33,13,26
13.5555555555556,0.802631578947368,2,control,otherMTL,33,13,26
13.7777777777778,0.81578947368421,3,primed,otherMTL,33,13,26
14.8888888888889,0.881578947368421,3,control,otherMTL,33,13,26
14.4444444444444,0.855263157894737,4,primed,otherMTL,33,13,26
13.7777777777778,0.81578947368421,4,control,otherMTL,33,13,26
21.3333333333333,1.02127659574468,1,primed,otherMTL,33,13,27
20.8888888888889,1,1,control,otherMTL,33,13,27
18.8888888888889,0.904255319148936,2,primed,otherMTL,33,13,27
18,0.861702127659574,2,control,otherMTL,33,13,27
13.7777777777778,0.659574468085106,3,primed,otherMTL,33,13,27
15.5555555555556,0.74468085106383,3,control,otherMTL,33,13,27
12.2222222222222,0.585106382978723,4,primed,otherMTL,33,13,27
16.8888888888889,0.808510638297872,4,control,otherMTL,33,13,27
16.2222222222222,0.811111111111111,1,primed,otherMTL,33,14,28
20,1,1,control,otherMTL,33,14,28
14,0.7,2,primed,otherMTL,33,14,28
11.7777777777778,0.588888888888889,2,control,otherMTL,33,14,28
11.1111111111111,0.555555555555556,3,primed,otherMTL,33,14,28
12.6666666666667,0.633333333333333,3,control,otherMTL,33,14,28
11.1111111111111,0.555555555555556,4,primed,otherMTL,33,14,28
12.6666666666667,0.633333333333333,4,control,otherMTL,33,14,28
8.44444444444444,1.1875,1,primed,otherMTL,33,14,29
7.11111111111111,1,1,control,otherMTL,33,14,29
5.33333333333333,0.75,2,primed,otherMTL,33,14,29
7.77777777777778,1.09375,2,control,otherMTL,33,14,29
6,0.84375,3,primed,otherMTL,33,14,29
6.44444444444444,0.90625,3,control,otherMTL,33,14,29
3.33333333333333,0.46875,4,primed,otherMTL,33,14,29
4.22222222222222,0.59375,4,control,otherMTL,33,14,29
15.1111111111111,0.829268292682927,1,primed,otherMTL,33,14,30
18.2222222222222,1,1,control,otherMTL,33,14,30
14,0.768292682926829,2,primed,otherMTL,33,14,30
19.1111111111111,1.04878048780488,2,control,otherMTL,33,14,30
14.4444444444444,0.792682926829268,3,primed,otherMTL,33,14,30
18.6666666666667,1.02439024390244,3,control,otherMTL,33,14,30
15.5555555555556,0.853658536585366,4,primed,otherMTL,33,14,30
17.1111111111111,0.939024390243902,4,control,otherMTL,33,14,30
2.44444444444444,0.5,1,primed,otherMTL,34,16,32
4.88888888888889,1,1,control,otherMTL,34,16,32
2.66666666666667,0.545454545454546,2,primed,otherMTL,34,16,32
4.44444444444444,0.909090909090909,2,control,otherMTL,34,16,32
2.44444444444444,0.5,3,primed,otherMTL,34,16,32
4.44444444444444,0.909090909090909,3,control,otherMTL,34,16,32
3.55555555555556,0.727272727272727,4,primed,otherMTL,34,16,32
3.11111111111111,0.636363636363636,4,control,otherMTL,34,16,32
10.8888888888889,0.720588235294118,1,primed,otherMTL,34,19,35
15.1111111111111,1,1,control,otherMTL,34,19,35
13.5555555555556,0.897058823529412,2,primed,otherMTL,34,19,35
11.5555555555556,0.764705882352941,2,control,otherMTL,34,19,35
12.8888888888889,0.852941176470588,3,primed,otherMTL,34,19,35
11.5555555555556,0.764705882352941,3,control,otherMTL,34,19,35
10.8888888888889,0.720588235294118,4,primed,otherMTL,34,19,35
11.7777777777778,0.779411764705882,4,control,otherMTL,34,19,35
8.66666666666667,1.3448275862069,1,primed,otherMTL,35,20,36
6.44444444444444,1,1,control,otherMTL,35,20,36
5.55555555555556,0.862068965517241,2,primed,otherMTL,35,20,36
9.55555555555556,1.48275862068966,2,control,otherMTL,35,20,36
9.77777777777778,1.51724137931034,3,primed,otherMTL,35,20,36
5.11111111111111,0.793103448275862,3,control,otherMTL,35,20,36
9.55555555555556,1.48275862068966,4,primed,otherMTL,35,20,36
4.66666666666667,0.724137931034483,4,control,otherMTL,35,20,36
7.77777777777778,0.614035087719298,1,primed,otherMTL,35,20,37
12.6666666666667,1,1,control,otherMTL,35,20,37
11.3333333333333,0.894736842105263,2,primed,otherMTL,35,20,37
7.77777777777778,0.614035087719298,2,control,otherMTL,35,20,37
8.22222222222222,0.649122807017544,3,primed,otherMTL,35,20,37
10,0.789473684210526,3,control,otherMTL,35,20,37
6.22222222222222,0.491228070175439,4,primed,otherMTL,35,20,37
10.8888888888889,0.859649122807018,4,control,otherMTL,35,20,37
18.2222222222222,0.82,1,primed,otherMTL,35,20,38
22.2222222222222,1,1,control,otherMTL,35,20,38
13.3333333333333,0.6,2,primed,otherMTL,35,20,38
14.6666666666667,0.66,2,control,otherMTL,35,20,38
13.5555555555556,0.61,3,primed,otherMTL,35,20,38
14.2222222222222,0.64,3,control,otherMTL,35,20,38
11.3333333333333,0.51,4,primed,otherMTL,35,20,38
